id,class
48316,10
48317,4
48318,13
48319,9
48320,18
48321,13
48322,12
48323,1
48324,14
48325,1
48326,10
48327,4
48328,3
48329,13
48330,12
48331,15
48332,6
48333,18
48334,16
48335,8
48336,12
48337,15
48338,11
48339,18
48340,19
48341,15
48342,10
48343,18
48344,6
48345,8
48346,8
48347,4
48348,11
48349,8
48350,14
48351,10
48352,1
48353,3
48354,13
48355,1
48356,13
48357,19
48358,10
48359,10
48360,12
48361,3
48362,1
48363,5
48364,15
48365,3
48366,8
48367,8
48368,9
48369,14
48370,15
48371,8
48372,4
48373,11
48374,9
48375,13
48376,11
48377,9
48378,12
48379,9
48380,18
48381,14
48382,12
48383,19
48384,2
48385,17
48386,6
48387,14
48388,7
48389,15
48390,5
48391,3
48392,16
48393,14
48394,4
48395,3
48396,8
48397,6
48398,9
48399,15
48400,4
48401,9
48402,13
48403,4
48404,3
48405,7
48406,2
48407,2
48408,16
48409,4
48410,3
48411,4
48412,1
48413,14
48414,3
48415,17
48416,15
48417,13
48418,16
48419,18
48420,14
48421,9
48422,7
48423,8
48424,3
48425,1
48426,14
48427,18
48428,3
48429,9
48430,13
48431,19
48432,3
48433,18
48434,17
48435,18
48436,17
48437,14
48438,9
48439,9
48440,9
48441,5
48442,3
48443,9
48444,6
48445,11
48446,14
48447,13
48448,11
48449,19
48450,9
48451,12
48452,13
48453,4
48454,13
48455,19
48456,13
48457,14
48458,9
48459,10
48460,19
48461,8
48462,1
48463,14
48464,9
48465,12
48466,9
48467,10
48468,15
48469,19
48470,9
48471,9
48472,11
48473,9
48474,3
48475,3
48476,4
48477,1
48478,8
48479,13
48480,17
48481,1
48482,9
48483,15
48484,18
48485,18
48486,18
48487,12
48488,4
48489,9
48490,16
48491,4
48492,9
48493,16
48494,13
48495,19
48496,4
48497,10
48498,9
48499,13
48500,9
48501,18
48502,13
48503,18
48504,19
48505,1
48506,17
48507,1
48508,5
48509,14
48510,10
48511,10
48512,17
48513,3
48514,13
48515,3
48516,10
48517,4
48518,12
48519,1
48520,19
48521,18
48522,9
48523,4
48524,6
48525,9
48526,1
48527,3
48528,6
48529,10
48530,15
48531,1
48532,3
48533,17
48534,8
48535,11
48536,1
48537,15
48538,15
48539,8
48540,8
48541,1
48542,2
48543,10
48544,17
48545,9
48546,11
48547,8
48548,3
48549,4
48550,15
48551,7
48552,8
48553,16
48554,19
48555,18
48556,14
48557,15
48558,6
48559,4
48560,16
48561,12
48562,3
48563,11
48564,19
48565,10
48566,8
48567,1
48568,14
48569,3
48570,6
48571,9
48572,16
48573,15
48574,9
48575,10
48576,4
48577,4
48578,3
48579,15
48580,7
48581,14
48582,1
48583,6
48584,8
48585,1
48586,18
48587,4
48588,8
48589,6
48590,4
48591,9
48592,15
48593,15
48594,9
48595,18
48596,7
48597,11
48598,1
48599,9
48600,12
48601,14
48602,3
48603,13
48604,14
48605,13
48606,14
48607,11
48608,13
48609,8
48610,8
48611,12
48612,14
48613,15
48614,1
48615,11
48616,9
48617,14
48618,12
48619,10
48620,14
48621,8
48622,3
48623,6
48624,3
48625,1
48626,11
48627,2
48628,1
48629,1
48630,8
48631,13
48632,15
48633,18
48634,4
48635,6
48636,10
48637,11
48638,12
48639,10
48640,9
48641,1
48642,1
48643,13
48644,19
48645,13
48646,17
48647,6
48648,10
48649,11
48650,7
48651,14
48652,6
48653,9
48654,14
48655,18
48656,11
48657,16
48658,17
48659,10
48660,18
48661,8
48662,18
48663,19
48664,8
48665,6
48666,18
48667,5
48668,19
48669,3
48670,9
48671,13
48672,8
48673,13
48674,4
48675,13
48676,6
48677,15
48678,14
48679,11
48680,11
48681,8
48682,14
48683,9
48684,10
48685,12
48686,19
48687,6
48688,3
48689,13
48690,15
48691,9
48692,17
48693,2
48694,4
48695,17
48696,9
48697,8
48698,6
48699,10
48700,15
48701,2
48702,18
48703,3
48704,12
48705,15
48706,1
48707,13
48708,6
48709,13
48710,18
48711,6
48712,3
48713,15
48714,6
48715,8
48716,8
48717,13
48718,19
48719,16
48720,9
48721,8
48722,6
48723,19
48724,10
48725,4
48726,1
48727,14
48728,3
48729,9
48730,1
48731,13
48732,3
48733,6
48734,5
48735,3
48736,16
48737,7
48738,17
48739,14
48740,11
48741,14
48742,15
48743,15
48744,6
48745,12
48746,7
48747,14
48748,13
48749,11
48750,13
48751,9
48752,7
48753,17
48754,8
48755,9
48756,9
48757,1
48758,19
48759,9
48760,8
48761,9
48762,16
48763,18
48764,2
48765,9
48766,1
48767,8
48768,18
48769,14
48770,1
48771,18
48772,15
48773,8
48774,1
48775,10
48776,15
48777,3
48778,7
48779,10
48780,8
48781,13
48782,7
48783,13
48784,2
48785,14
48786,4
48787,2
48788,14
48789,8
48790,4
48791,8
48792,16
48793,8
48794,13
48795,17
48796,13
48797,19
48798,9
48799,5
48800,18
48801,19
48802,14
48803,3
48804,15
48805,6
48806,5
48807,1
48808,17
48809,14
48810,14
48811,4
48812,8
48813,7
48814,16
48815,14
48816,18
48817,6
48818,1
48819,7
48820,3
48821,11
48822,7
48823,10
48824,1
48825,9
48826,14
48827,16
48828,12
48829,15
48830,19
48831,9
48832,6
48833,8
48834,12
48835,19
48836,9
48837,13
48838,18
48839,19
48840,12
48841,8
48842,9
48843,14
48844,17
48845,13
48846,14
48847,18
48848,8
48849,8
48850,15
48851,14
48852,19
48853,13
48854,14
48855,15
48856,12
48857,18
48858,1
48859,8
48860,15
48861,11
48862,1
48863,6
48864,3
48865,13
48866,14
48867,16
48868,9
48869,9
48870,8
48871,13
48872,12
48873,4
48874,1
48875,13
48876,18
48877,5
48878,1
48879,14
48880,11
48881,3
48882,6
48883,19
48884,3
48885,11
48886,2
48887,14
48888,9
48889,6
48890,18
48891,7
48892,18
48893,3
48894,3
48895,16
48896,9
48897,3
48898,3
48899,10
48900,8
48901,8
48902,12
48903,9
48904,11
48905,1
48906,12
48907,8
48908,13
48909,13
48910,12
48911,11
48912,2
48913,13
48914,11
48915,10
48916,6
48917,1
48918,15
48919,16
48920,16
48921,10
48922,12
48923,14
48924,9
48925,15
48926,18
48927,8
48928,19
48929,19
48930,13
48931,9
48932,10
48933,3
48934,7
48935,3
48936,8
48937,6
48938,18
48939,13
48940,5
48941,16
48942,18
48943,9
48944,14
48945,12
48946,15
48947,11
48948,2
48949,15
48950,15
48951,3
48952,3
48953,3
48954,3
48955,11
48956,15
48957,19
48958,17
48959,9
48960,3
48961,10
48962,5
48963,1
48964,13
48965,10
48966,11
48967,12
48968,3
48969,8
48970,6
48971,18
48972,13
48973,18
48974,12
48975,9
48976,11
48977,9
48978,3
48979,3
48980,3
48981,9
48982,19
48983,13
48984,1
48985,1
48986,9
48987,1
48988,9
48989,14
48990,1
48991,11
48992,10
48993,15
48994,8
48995,15
48996,3
48997,15
48998,1
48999,19
49000,10
49001,18
49002,2
49003,19
49004,10
49005,6
49006,1
49007,15
49008,7
49009,19
49010,1
49011,15
49012,17
49013,6
49014,2
49015,10
49016,3
49017,6
49018,19
49019,15
49020,11
49021,6
49022,1
49023,15
49024,12
49025,15
49026,11
49027,13
49028,14
49029,5
49030,15
49031,6
49032,4
49033,3
49034,12
49035,3
49036,10
49037,11
49038,3
49039,1
49040,9
49041,10
49042,15
49043,9
49044,15
49045,6
49046,1
49047,1
49048,16
49049,18
49050,17
49051,15
49052,1
49053,18
49054,16
49055,5
49056,10
49057,4
49058,3
49059,10
49060,3
49061,11
49062,6
49063,10
49064,2
49065,3
49066,13
49067,7
49068,15
49069,14
49070,12
49071,14
49072,18
49073,11
49074,6
49075,2
49076,9
49077,8
49078,4
49079,11
49080,18
49081,3
49082,7
49083,15
49084,9
49085,15
49086,14
49087,14
49088,1
49089,19
49090,5
49091,1
49092,12
49093,10
49094,6
49095,18
49096,8
49097,12
49098,19
49099,13
49100,2
49101,8
49102,8
49103,13
49104,14
49105,18
49106,18
49107,13
49108,19
49109,9
49110,19
49111,12
49112,15
49113,3
49114,7
49115,4
49116,7
49117,6
49118,12
49119,3
49120,15
49121,1
49122,19
49123,14
49124,4
49125,1
49126,8
49127,1
49128,13
49129,1
49130,19
49131,13
49132,10
49133,18
49134,4
49135,11
49136,14
49137,10
49138,10
49139,10
49140,14
49141,10
49142,15
49143,14
49144,15
49145,15
49146,1
49147,4
49148,6
49149,8
49150,1
49151,15
49152,1
49153,9
49154,10
49155,4
49156,10
49157,1
49158,4
49159,10
49160,9
49161,18
49162,18
49163,10
49164,14
49165,8
49166,1
49167,9
49168,7
49169,15
49170,1
49171,16
49172,10
49173,12
49174,1
49175,8
49176,18
49177,11
49178,18
49179,19
49180,16
49181,11
49182,15
49183,6
49184,13
49185,18
49186,3
49187,1
49188,5
49189,3
49190,14
49191,11
49192,5
49193,3
49194,14
49195,3
49196,9
49197,8
49198,13
49199,3
49200,14
49201,19
49202,3
49203,9
49204,18
49205,18
49206,11
49207,6
49208,18
49209,9
49210,19
49211,19
49212,11
49213,9
49214,9
49215,4
49216,3
49217,6
49218,10
49219,2
49220,8
49221,11
49222,4
49223,4
49224,13
49225,6
49226,6
49227,8
49228,15
49229,1
49230,10
49231,1
49232,16
49233,18
49234,9
49235,15
49236,19
49237,8
49238,5
49239,4
49240,8
49241,10
49242,7
49243,3
49244,8
49245,6
49246,6
49247,3
49248,7
49249,6
49250,15
49251,15
49252,13
49253,6
49254,11
49255,13
49256,18
49257,12
49258,13
49259,3
49260,15
49261,3
49262,2
49263,14
49264,6
49265,11
49266,9
49267,12
49268,18
49269,10
49270,13
49271,13
49272,9
49273,18
49274,9
49275,14
49276,8
49277,12
49278,3
49279,16
49280,12
49281,9
49282,18
49283,18
49284,15
49285,14
49286,3
49287,16
49288,8
49289,14
49290,1
49291,18
49292,11
49293,14
49294,17
49295,14
49296,10
49297,11
49298,3
49299,5
49300,6
49301,16
49302,9
49303,6
49304,4
49305,3
49306,15
49307,1
49308,17
49309,12
49310,11
49311,15
49312,3
49313,8
49314,18
49315,4
49316,17
49317,11
49318,2
49319,3
49320,3
49321,12
49322,10
49323,5
49324,17
49325,11
49326,14
49327,3
49328,9
49329,13
49330,19
49331,1
49332,10
49333,6
49334,9
49335,7
49336,18
49337,12
49338,18
49339,12
49340,13
49341,3
49342,11
49343,6
49344,12
49345,14
49346,13
49347,16
49348,8
49349,15
49350,18
49351,12
49352,18
49353,13
49354,6
49355,19
49356,14
49357,14
49358,2
49359,12
49360,6
49361,13
49362,13
49363,5
49364,1
49365,3
49366,4
49367,13
49368,10
49369,14
49370,9
49371,13
49372,10
49373,12
49374,2
49375,15
49376,6
49377,13
49378,15
49379,13
49380,12
49381,7
49382,13
49383,6
49384,14
49385,14
49386,19
49387,13
49388,11
49389,11
49390,17
49391,10
49392,1
49393,1
49394,8
49395,15
49396,8
49397,15
49398,2
49399,3
49400,8
49401,14
49402,6
49403,1
49404,12
49405,10
49406,18
49407,2
49408,9
49409,8
49410,6
49411,13
49412,19
49413,2
49414,3
49415,6
49416,1
49417,17
49418,1
49419,11
49420,8
49421,11
49422,13
49423,13
49424,16
49425,15
49426,4
49427,19
49428,13
49429,18
49430,17
49431,3
49432,11
49433,10
49434,3
49435,9
49436,9
49437,1
49438,1
49439,17
49440,9
49441,13
49442,13
49443,3
49444,9
49445,3
49446,14
49447,2
49448,8
49449,7
49450,13
49451,19
49452,16
49453,3
49454,6
49455,19
49456,15
49457,18
49458,15
49459,13
49460,5
49461,13
49462,14
49463,10
49464,2
49465,12
49466,1
49467,12
49468,13
49469,9
49470,5
49471,18
49472,13
49473,18
49474,3
49475,6
49476,17
49477,6
49478,18
49479,14
49480,15
49481,19
49482,4
49483,11
49484,9
49485,15
49486,18
49487,19
49488,3
49489,3
49490,12
49491,19
49492,6
49493,5
49494,14
49495,6
49496,6
49497,9
49498,13
49499,6
49500,13
49501,4
49502,5
49503,6
49504,9
49505,17
49506,17
49507,8
49508,14
49509,11
49510,16
49511,8
49512,1
49513,12
49514,14
49515,3
49516,19
49517,1
49518,15
49519,18
49520,16
49521,9
49522,1
49523,14
49524,15
49525,13
49526,16
49527,9
49528,8
49529,3
49530,11
49531,6
49532,6
49533,10
49534,15
49535,19
49536,9
49537,6
49538,15
49539,13
49540,12
49541,12
49542,13
49543,5
49544,9
49545,12
49546,5
49547,2
49548,12
49549,1
49550,3
49551,14
49552,3
49553,9
49554,9
49555,14
49556,14
49557,4
49558,18
49559,11
49560,14
49561,3
49562,15
49563,12
49564,11
49565,1
49566,13
49567,3
49568,9
49569,4
49570,10
49571,7
49572,1
49573,2
49574,19
49575,18
49576,13
49577,9
49578,3
49579,1
49580,12
49581,3
49582,6
49583,14
49584,19
49585,2
49586,6
49587,5
49588,19
49589,15
49590,3
49591,15
49592,6
49593,15
49594,2
49595,1
49596,1
49597,4
49598,19
49599,9
49600,13
49601,15
49602,6
49603,6
49604,9
49605,8
49606,1
49607,8
49608,15
49609,6
49610,7
49611,19
49612,9
49613,10
49614,9
49615,12
49616,11
49617,12
49618,2
49619,6
49620,6
49621,13
49622,6
49623,18
49624,9
49625,12
49626,14
49627,17
49628,3
49629,17
49630,10
49631,10
49632,12
49633,5
49634,14
49635,19
49636,6
49637,12
49638,12
49639,3
49640,12
49641,3
49642,15
49643,14
49644,14
49645,2
49646,19
49647,19
49648,19
49649,13
49650,9
49651,18
49652,9
49653,1
49654,2
49655,8
49656,13
49657,9
49658,6
49659,6
49660,5
49661,4
49662,15
49663,17
49664,13
49665,6
49666,15
49667,9
49668,1
49669,8
49670,18
49671,16
49672,9
49673,12
49674,9
49675,3
49676,8
49677,6
49678,10
49679,9
49680,11
49681,14
49682,10
49683,16
49684,17
49685,17
49686,12
49687,8
49688,15
49689,18
49690,13
49691,2
49692,13
49693,10
49694,8
49695,14
49696,6
49697,1
49698,3
49699,13
49700,9
49701,9
49702,6
49703,8
49704,9
49705,9
49706,18
49707,1
49708,18
49709,16
49710,6
49711,3
49712,9
49713,17
49714,17
49715,14
49716,19
49717,14
49718,17
49719,16
49720,19
49721,6
49722,9
49723,15
49724,3
49725,9
49726,3
49727,6
49728,18
49729,12
49730,6
49731,12
49732,15
49733,18
49734,16
49735,9
49736,3
49737,18
49738,15
49739,2
49740,15
49741,9
49742,6
49743,6
49744,11
49745,14
49746,13
49747,15
49748,2
49749,3
49750,19
49751,3
49752,6
49753,16
49754,6
49755,2
49756,1
49757,18
49758,3
49759,18
49760,13
49761,4
49762,15
49763,14
49764,4
49765,8
49766,18
49767,14
49768,8
49769,8
49770,5
49771,8
49772,11
49773,13
49774,1
49775,14
49776,6
49777,8
49778,19
49779,14
49780,6
49781,18
49782,9
49783,10
49784,9
49785,19
49786,14
49787,18
49788,12
49789,12
49790,11
49791,8
49792,14
49793,9
49794,12
49795,1
49796,19
49797,3
49798,2
49799,7
49800,11
49801,6
49802,15
49803,1
49804,13
49805,13
49806,4
49807,7
49808,17
49809,19
49810,15
49811,12
49812,14
49813,16
49814,1
49815,8
49816,17
49817,3
49818,12
49819,12
49820,15
49821,6
49822,8
49823,9
49824,19
49825,18
49826,6
49827,14
49828,13
49829,15
49830,7
49831,15
49832,3
49833,2
49834,19
49835,9
49836,14
49837,5
49838,14
49839,8
49840,14
49841,4
49842,9
49843,6
49844,7
49845,10
49846,18
49847,15
49848,9
49849,3
49850,18
49851,1
49852,8
49853,1
49854,4
49855,6
49856,18
49857,3
49858,19
49859,8
49860,14
49861,9
49862,3
49863,1
49864,8
49865,14
49866,6
49867,3
49868,3
49869,3
49870,11
49871,12
49872,14
49873,3
49874,6
49875,8
49876,19
49877,9
49878,15
49879,6
49880,7
49881,13
49882,1
49883,3
49884,15
49885,9
49886,12
49887,15
49888,4
49889,12
49890,2
49891,16
49892,11
49893,4
49894,13
49895,12
49896,18
49897,19
49898,1
49899,12
49900,8
49901,3
49902,12
49903,10
49904,14
49905,11
49906,3
49907,9
49908,11
49909,1
49910,8
49911,13
49912,9
49913,14
49914,13
49915,8
49916,3
49917,19
49918,12
49919,1
49920,1
49921,3
49922,3
49923,11
49924,6
49925,8
49926,8
49927,14
49928,8
49929,5
49930,1
49931,6
49932,17
49933,19
49934,7
49935,7
49936,13
49937,13
49938,14
49939,8
49940,6
49941,12
49942,6
49943,16
49944,3
49945,17
49946,16
49947,1
49948,11
49949,9
49950,13
49951,11
49952,1
49953,15
49954,8
49955,2
49956,6
49957,13
49958,4
49959,8
49960,6
49961,14
49962,19
49963,4
49964,18
49965,1
49966,15
49967,8
49968,3
49969,11
49970,14
49971,4
49972,12
49973,6
49974,19
49975,6
49976,11
49977,19
49978,4
49979,18
49980,15
49981,6
49982,15
49983,7
49984,14
49985,10
49986,15
49987,16
49988,1
49989,14
49990,3
49991,18
49992,7
49993,1
49994,14
49995,19
49996,9
49997,9
49998,13
49999,3
50000,3
50001,9
50002,9
50003,9
50004,15
50005,14
50006,12
50007,16
50008,5
50009,8
50010,13
50011,3
50012,18
50013,4
50014,6
50015,14
50016,3
50017,1
50018,16
50019,19
50020,2
50021,19
50022,13
50023,19
50024,3
50025,17
50026,6
50027,17
50028,6
50029,1
50030,16
50031,13
50032,6
50033,19
50034,4
50035,15
50036,3
50037,12
50038,9
50039,10
50040,14
50041,5
50042,1
50043,11
50044,19
50045,9
50046,1
50047,8
50048,1
50049,19
50050,14
50051,18
50052,8
50053,1
50054,13
50055,13
50056,14
50057,14
50058,18
50059,7
50060,6
50061,17
50062,6
50063,3
50064,14
50065,3
50066,11
50067,17
50068,8
50069,7
50070,13
50071,14
50072,8
50073,8
50074,5
50075,3
50076,11
50077,4
50078,19
50079,14
50080,5
50081,13
50082,1
50083,8
50084,3
50085,12
50086,13
50087,13
50088,11
50089,3
50090,7
50091,18
50092,14
50093,1
50094,13
50095,8
50096,11
50097,2
50098,10
50099,17
50100,19
50101,6
50102,13
50103,4
50104,13
50105,5
50106,13
50107,14
50108,6
50109,4
50110,13
50111,14
50112,6
50113,13
50114,14
50115,2
50116,2
50117,14
50118,12
50119,6
50120,18
50121,1
50122,13
50123,16
50124,6
50125,1
50126,1
50127,9
50128,15
50129,3
50130,2
50131,15
50132,8
50133,6
50134,16
50135,15
50136,10
50137,13
50138,14
50139,8
50140,13
50141,17
50142,3
50143,9
50144,1
50145,16
50146,8
50147,8
50148,3
50149,3
50150,19
50151,1
50152,4
50153,16
50154,19
50155,8
50156,14
50157,3
50158,18
50159,6
50160,13
50161,18
50162,3
50163,11
50164,6
50165,9
50166,6
50167,8
50168,1
50169,5
50170,1
50171,16
50172,14
50173,14
50174,8
50175,2
50176,2
50177,4
50178,11
50179,2
50180,9
50181,15
50182,18
50183,8
50184,15
50185,3
50186,16
50187,6
50188,13
50189,2
50190,19
50191,5
50192,9
50193,13
50194,10
50195,12
50196,13
50197,19
50198,5
50199,9
50200,1
50201,8
50202,13
50203,15
50204,19
50205,3
50206,14
50207,8
50208,15
50209,19
50210,13
50211,6
50212,7
50213,3
50214,16
50215,1
50216,9
50217,10
50218,1
50219,19
50220,10
50221,9
50222,3
50223,15
50224,10
50225,6
50226,1
50227,13
50228,6
50229,13
50230,17
50231,9
50232,8
50233,18
50234,8
50235,3
50236,1
50237,8
50238,13
50239,7
50240,10
50241,19
50242,16
50243,1
50244,10
50245,17
50246,7
50247,18
50248,14
50249,13
50250,16
50251,8
50252,11
50253,12
50254,14
50255,2
50256,14
50257,10
50258,14
50259,19
50260,2
50261,2
50262,12
50263,10
50264,15
50265,9
50266,4
50267,11
50268,19
50269,9
50270,14
50271,9
50272,19
50273,18
50274,8
50275,6
50276,7
50277,5
50278,8
50279,13
50280,18
50281,7
50282,14
50283,14
50284,18
50285,6
50286,11
50287,15
50288,3
50289,8
50290,14
50291,18
50292,19
50293,3
50294,8
50295,5
50296,15
50297,7
50298,2
50299,14
50300,8
50301,18
50302,15
50303,19
50304,3
50305,19
50306,18
50307,15
50308,14
50309,9
50310,6
50311,11
50312,3
50313,7
50314,14
50315,9
50316,3
50317,12
50318,19
50319,8
50320,10
50321,8
50322,12
50323,18
50324,3
50325,11
50326,12
50327,6
50328,3
50329,18
50330,12
50331,2
50332,19
50333,18
50334,9
50335,14
50336,9
50337,14
50338,11
50339,11
50340,7
50341,13
50342,10
50343,8
50344,7
50345,6
50346,15
50347,9
50348,14
50349,6
50350,18
50351,9
50352,9
50353,15
50354,3
50355,3
50356,3
50357,18
50358,10
50359,14
50360,19
50361,18
50362,13
50363,15
50364,3
50365,6
50366,6
50367,6
50368,6
50369,9
50370,15
50371,19
50372,6
50373,6
50374,15
50375,14
50376,13
50377,3
50378,2
50379,11
50380,14
50381,5
50382,15
50383,18
50384,19
50385,12
50386,15
50387,14
50388,1
50389,18
50390,8
50391,13
50392,8
50393,10
50394,13
50395,19
50396,14
50397,18
50398,12
50399,4
50400,7
50401,16
50402,6
50403,8
50404,3
50405,18
50406,14
50407,13
50408,19
50409,19
50410,13
50411,1
50412,12
50413,11
50414,1
50415,7
50416,15
50417,9
50418,8
50419,16
50420,11
50421,6
50422,7
50423,10
50424,11
50425,11
50426,11
50427,4
50428,4
50429,3
50430,13
50431,3
50432,13
50433,12
50434,4
50435,2
50436,10
50437,7
50438,1
50439,13
50440,15
50441,9
50442,13
50443,13
50444,6
50445,13
50446,3
50447,6
50448,1
50449,8
50450,18
50451,3
50452,1
50453,1
50454,14
50455,8
50456,5
50457,14
50458,9
50459,1
50460,6
50461,6
50462,13
50463,7
50464,12
50465,9
50466,8
50467,13
50468,15
50469,12
50470,13
50471,8
50472,8
50473,11
50474,15
50475,5
50476,6
50477,3
50478,13
50479,18
50480,16
50481,12
50482,18
50483,15
50484,4
50485,13
50486,8
50487,8
50488,6
50489,15
50490,9
50491,19
50492,1
50493,3
50494,18
50495,13
50496,2
50497,15
50498,11
50499,3
50500,8
50501,15
50502,3
50503,6
50504,14
50505,12
50506,13
50507,18
50508,16
50509,6
50510,10
50511,11
50512,18
50513,1
50514,8
50515,14
50516,6
50517,9
50518,16
50519,13
50520,9
50521,3
50522,8
50523,12
50524,8
50525,10
50526,3
50527,6
50528,19
50529,10
50530,13
50531,12
50532,1
50533,3
50534,14
50535,2
50536,3
50537,6
50538,18
50539,15
50540,6
50541,19
50542,1
50543,3
50544,3
50545,15
50546,10
50547,18
50548,13
50549,9
50550,15
50551,16
50552,16
50553,2
50554,13
50555,6
50556,10
50557,18
50558,15
50559,6
50560,19
50561,19
50562,15
50563,15
50564,11
50565,15
50566,18
50567,14
50568,3
50569,18
50570,14
50571,9
50572,12
50573,12
50574,4
50575,9
50576,3
50577,12
50578,14
50579,17
50580,14
50581,1
50582,6
50583,13
50584,2
50585,11
50586,17
50587,13
50588,3
50589,9
50590,14
50591,17
50592,5
50593,12
50594,3
50595,11
50596,15
50597,14
50598,15
50599,14
50600,4
50601,6
50602,10
50603,14
50604,3
50605,16
50606,5
50607,2
50608,15
50609,9
50610,13
50611,18
50612,1
50613,16
50614,4
50615,11
50616,9
50617,15
50618,11
50619,7
50620,15
50621,13
50622,19
50623,14
50624,18
50625,3
50626,3
50627,1
50628,16
50629,7
50630,18
50631,18
50632,8
50633,9
50634,14
50635,7
50636,12
50637,6
50638,3
50639,18
50640,3
50641,16
50642,12
50643,14
50644,14
50645,8
50646,3
50647,6
50648,15
50649,8
50650,11
50651,13
50652,3
50653,13
50654,18
50655,19
50656,16
50657,13
50658,14
50659,19
50660,9
50661,19
50662,3
50663,16
50664,19
50665,4
50666,18
50667,13
50668,9
50669,19
50670,12
50671,9
50672,8
50673,1
50674,9
50675,14
50676,12
50677,1
50678,19
50679,6
50680,18
50681,13
50682,7
50683,3
50684,19
50685,13
50686,17
50687,19
50688,3
50689,9
50690,1
50691,14
50692,7
50693,1
50694,14
50695,13
50696,1
50697,18
50698,3
50699,15
50700,15
50701,11
50702,6
50703,5
50704,12
50705,6
50706,14
50707,1
50708,14
50709,6
50710,8
50711,8
50712,6
50713,15
50714,17
50715,8
50716,9
50717,6
50718,13
50719,3
50720,18
50721,11
50722,4
50723,18
50724,3
50725,12
50726,3
50727,9
50728,8
50729,9
50730,13
50731,1
50732,13
50733,9
50734,16
50735,13
50736,9
50737,11
50738,3
50739,8
50740,15
50741,16
50742,14
50743,3
50744,10
50745,16
50746,19
50747,8
50748,12
50749,15
50750,3
50751,3
50752,3
50753,9
50754,12
50755,18
50756,8
50757,4
50758,15
50759,1
50760,5
50761,8
50762,8
50763,10
50764,9
50765,4
50766,13
50767,3
50768,9
50769,15
50770,3
50771,9
50772,10
50773,9
50774,5
50775,15
50776,13
50777,18
50778,14
50779,19
50780,19
50781,3
50782,13
50783,15
50784,14
50785,11
50786,9
50787,14
50788,19
50789,9
50790,7
50791,15
50792,15
50793,1
50794,6
50795,5
50796,3
50797,1
50798,19
50799,12
50800,17
50801,12
50802,10
50803,17
50804,3
50805,15
50806,13
50807,19
50808,4
50809,2
50810,15
50811,19
50812,13
50813,12
50814,12
50815,1
50816,17
50817,8
50818,14
50819,13
50820,1
50821,14
50822,11
50823,3
50824,7
50825,16
50826,7
50827,19
50828,4
50829,13
50830,5
50831,9
50832,15
50833,8
50834,12
50835,3
50836,10
50837,9
50838,10
50839,15
50840,2
50841,7
50842,17
50843,14
50844,12
50845,1
50846,15
50847,18
50848,3
50849,2
50850,14
50851,17
50852,1
50853,3
50854,10
50855,2
50856,10
50857,11
50858,6
50859,6
50860,12
50861,3
50862,18
50863,18
50864,3
50865,8
50866,10
50867,9
50868,3
50869,10
50870,4
50871,16
50872,7
50873,8
50874,9
50875,1
50876,18
50877,3
50878,13
50879,3
50880,6
50881,9
50882,11
50883,6
50884,14
50885,12
50886,10
50887,15
50888,10
50889,8
50890,19
50891,14
50892,13
50893,2
50894,10
50895,9
50896,3
50897,14
50898,14
50899,18
50900,3
50901,8
50902,12
50903,10
50904,9
50905,3
50906,13
50907,2
50908,4
50909,9
50910,15
50911,8
50912,15
50913,1
50914,9
50915,18
50916,18
50917,2
50918,13
50919,15
50920,19
50921,9
50922,12
50923,13
50924,10
50925,7
50926,14
50927,3
50928,6
50929,3
50930,3
50931,9
50932,2
50933,3
50934,16
50935,4
50936,1
50937,17
50938,6
50939,13
50940,1
50941,5
50942,15
50943,15
50944,18
50945,13
50946,7
50947,14
50948,3
50949,7
50950,10
50951,18
50952,14
50953,3
50954,14
50955,13
50956,7
50957,8
50958,14
50959,15
50960,1
50961,6
50962,19
50963,19
50964,11
50965,17
50966,3
50967,8
50968,8
50969,15
50970,3
50971,6
50972,17
50973,11
50974,6
50975,9
50976,5
50977,9
50978,17
50979,14
50980,7
50981,6
50982,5
50983,11
50984,15
50985,19
50986,6
50987,17
50988,1
50989,18
50990,17
50991,15
50992,8
50993,2
50994,3
50995,10
50996,10
50997,18
50998,14
50999,13
51000,15
51001,15
51002,9
51003,13
51004,7
51005,2
51006,14
51007,9
51008,6
51009,8
51010,6
51011,9
51012,12
51013,3
51014,3
51015,12
51016,17
51017,8
51018,1
51019,9
51020,18
51021,9
51022,3
51023,15
51024,1
51025,12
51026,12
51027,9
51028,9
51029,8
51030,13
51031,12
51032,3
51033,2
51034,18
51035,12
51036,10
51037,13
51038,13
51039,17
51040,11
51041,18
51042,19
51043,18
51044,8
51045,13
51046,14
51047,15
51048,13
51049,9
51050,13
51051,2
51052,6
51053,8
51054,3
51055,3
51056,19
51057,3
51058,18
51059,10
51060,9
51061,10
51062,6
51063,4
51064,11
51065,3
51066,15
51067,8
51068,6
51069,14
51070,13
51071,2
51072,19
51073,8
51074,18
51075,8
51076,14
51077,15
51078,12
51079,4
51080,5
51081,4
51082,15
51083,11
51084,12
51085,13
51086,9
51087,18
51088,16
51089,18
51090,3
51091,11
51092,13
51093,4
51094,9
51095,5
51096,9
51097,14
51098,14
51099,16
51100,13
51101,13
51102,9
51103,5
51104,19
51105,18
51106,12
51107,10
51108,3
51109,1
51110,1
51111,18
51112,13
51113,17
51114,14
